"BehaviorSpace results (NetLogo 5.2.1)"
"ZAPMM-2018-06-15_WithTimers.nlogo"
"MT_nosub"
"06/16/2018 01:38:01:570 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","50","0","50"
"[run number]","model-mode","times-per-day-farmers-move-cows","invincible-fences","key-resources","subsidy","cow-proportion-to-save","rainfall-type","muonde-projects","rain-site","how-long-to-store-grain","use-muonde-thresholds","clumpiness","[step]","total-mud-crop-perimeter","wood-to-build-fence-per-meter","termite-activity","hours-to-plough-ha","crop-growth-slope","zero-crop-growth-intercept","muonde-efficiency","woodland-growth-slope","cow-maintenance-energy-rate","cow-working-energy-per-hour","kcal-per-kg-of-browse","kcal-per-kg-of-crop","kcal-per-kg-of-cow","production-efficiency","catabolism-efficiency","min-cow-mass","max-cow-mass","calf-birth-mass","livestock-not-reproduction-rate-per-year","proportion-crops","years-gone","morans-i","gearys-c","total-crop-perimeter","average-contiguous-crop-cluster-size","max-percentage-harvest-eaten","crop-eaten-per-cow-per-half-hour","subsidy-used","total-harvest","mean previous-harvests-list","max-livestock-number","min-livestock-number","actual-reproductive-rate","max-woodland-mass","min-woodland-mass","termination-reason","model-setup-time","model-run-time"
"16","""Experiment""","0","true","0","""no""","0","""constant""","10","""Average""","0","true","0.07","5475","50884.55823112867","5.527430343243946","0.6830237154313729","8.022699217781472","0.9038178563326036","239.4018035459752","2.971741682927645","6.100747168153361","962.7185260507415","941.4238694834427","1962.6986230908908","2411.327373707995","1395.89540539094","0.4902074629620047","0.9373087693909953","64.23024196700962","298.11059857856173","18.37917562616699","0.7844988428558513","8","0","-0.04541236079060655","1.0509558995665556","38652.94814111855","0.25999999999999995","0","0","0","0","15.942030081562699","0","999999","0","0","999999999","""Too few cows""","2.644","7.522"
"9","""Experiment""","0","true","0","""no""","0","""constant""","0","""Average""","3","true","0.07","5475","49689.106750684514","5.916904356174445","0.6778759192655622","8.232887851558562","0.8880748559598217","228.43070357094948","3.102464288054358","6.604845576867557","962.5726543381651","963.8660015439134","1849.156989471838","2420.820513380831","1304.1387570861018","0.49500209750618074","0.9048188816563362","61.10875396074998","284.6084097945964","17.409508590282122","0.7815228185657351","95","0","-0.0524442825044021","1.0505463293392356","24935.805581532753","593.04","0","0","0","0","3.2439149460962495","0","999999","0","0","999999999","""Too few cows""","5.255","4.922"
"5","""Experiment""","0","true","0","""no""","0","""constant""","0","""Average""","0","true","0.85","5475","52085.716185183715","5.746978022583039","0.643417828994305","8.01931680110441","0.856502351014629","230.59729142428043","2.7190726864803807","6.7997751839376805","995.7465812604622","949.914349386132","1869.215988486897","2319.2588878524525","1409.8615329162758","0.5038099652771546","0.9255890380613131","62.8545336005375","284.8006984022314","17.553117947458475","0.7284010494193759","4","0","0.5095831797567535","0.49529435017224527","9504.02020199873","1.664","0","0","0","0","6.48787962989378","0","999999","0","0","999999999","""Too few cows""","2.654","7.669"
"8","""Experiment""","0","true","0","""no""","0","""constant""","0","""Average""","3","true","0","5475","47629.64031222962","5.654118280261513","0.6470606624688539","8.19702923903109","0.9071057355875068","237.15695625516057","3.2191768943337555","6.7880996277636765","934.4947380953379","896.8864773681853","1873.0304718849238","2328.7099412313287","1392.2864728535756","0.4877495762403653","0.8847832388285876","64.92422557685055","295.81406211989844","17.133388669509667","0.7666866167550466","11","0","-0.12319639083707651","1.1215393472629935","54868.570238343185","0.24","0","0","0","0","18.49157192356189","0","999999","0","0","999999999","""Too few cows""","2.641","7.833"
"30","""Experiment""","0","true","0","""no""","0","""random""","0","""Average""","0","true","0.07","5475","51953.47997559452","5.594578782932721","0.6972489254157949","7.925982018993399","0.916458416123459","236.73634448168653","2.715215830340912","5.894230929316487","976.9895312199527","953.0984837510172","1998.1481653224869","2428.289315802864","1322.0487648516819","0.479202759616768","0.8767323604609927","63.63297400647287","281.2350623045389","17.20116999342791","0.7821642326212741","30","0","-0.22591331099269502","1.2243546725581282","128500.23190640552","0.31782682512733446","0","0","0","0","0","0","999999","0","0","999999999","""Too few cows""","0.788","3.988"
"25","""Experiment""","0","true","0","""no""","0","""constant""","10","""Average""","3","true","0.54","5475","50819.66289255278","5.801030178545326","0.6881091572827499","8.336783452256167","0.8310210827976369","222.54109196013707","3.0172010615690956","5.725210039113013","937.3621282230645","888.8774320025708","2013.6297329978372","2227.7806947270406","1352.764147230547","0.5137804718490258","0.8797587817727588","63.85142708072049","282.33126054418915","17.932040817657125","0.7612934995821944","27","0","0.15068164404665377","0.8524369085073589","83968.50838260734","0.7872897196261681","0","0","0","0","52.529218927559015","0","999999","0","0","999999999","""Too few cows""","0.635","4.986"
"26","""Experiment""","0","true","0","""no""","0","""constant""","10","""Average""","3","true","0.85","5475","49986.92697572011","6.004548955245648","0.651540394913238","7.653967935233905","0.9166429469944996","227.65997990843982","3.0744300303905385","6.403529728003057","962.3736392797812","961.833525990162","1948.7972105000583","2373.2311968509343","1321.8129113452826","0.46687271349202836","0.9041951848334193","65.19188978984741","309.2029370215484","18.720964570505203","0.7744267976994987","60","0","0.34906434247628243","0.6481181295896808","77746.80443593807","34.058181818181815","0","0","0","0","31.824403450711568","0","999999","0","0","999999999","""Too few cows""","1.389","4.231"
"31","""Experiment""","0","true","0","""no""","0","""random""","0","""Average""","0","true","0.22","5475","50296.04144984796","5.59838025513672","0.700234419027142","7.8814046503950905","0.9072273970302004","222.60325751403462","2.8912232083621072","6.410737660466922","940.4180334946179","908.9572732388348","1962.7664170886624","2261.8539395070957","1376.0003688856175","0.5016560976575964","0.8704416538438099","60.641988854312864","305.22259021118157","17.328173306782492","0.7589275977158954","43","0","-0.062029361282833456","1.0604838159345107","129920.93595721976","0.645","0","0","0","0","0","0","999999","0","0","999999999","""Too few cows""","1.076","4.083"
"32","""Experiment""","0","true","0","""no""","0","""random""","0","""Average""","0","true","0.54","5475","50378.32790824333","5.545748787481423","0.6533476989003587","8.19335538451543","0.8399154009502777","238.8245558924999","3.229356282230574","6.223460572314648","1009.3748830810664","922.407513750963","1909.5518717697116","2289.7057311954627","1412.9657530854315","0.4765587781585556","0.8703822821313709","63.0629091643925","299.3980852967754","18.442550629218175","0.7482384560050417","31","0","0.16338745363705465","0.8363284555450377","89406.375611586","0.9299999999999999","0","0","0","0","47.970618082437944","0","999999","0","0","999999999","""Too few cows""","0.85","4.691"
"38","""Experiment""","0","true","0","""no""","0","""random""","0","""Average""","3","true","0.22","5475","49627.91957283641","5.738710632144716","0.679910447727154","8.026400247580304","0.8754553987022483","230.00721697605726","2.76612565907659","6.435383900423186","983.5983469638145","908.94152422318","1945.697531764361","2431.590970739668","1369.5897055420885","0.4908354210270835","0.8728683436979274","65.82731269112696","286.11210377382173","18.868380111633677","0.72949191568135","38","0","-0.07429781800163053","1.0729352635018001","126344.68093275632","0.5527272727272727","0","0","0","0","15.794719020771453","0","999999","0","0","999999999","""Too few cows""","1.05","4.172"
